"ID","oc_coffee_doll","NPV_restoration","total_bags","area_coffe_field_ha","group","total_bags_presente","bags_dif","yield_reais_pres","yield_reais_futur","dif_reais","NPV_yield_r","NPV_yield_d","NPV_yield_r_n.progr","NPV_yield_d_n.progr","NPV_yield_r_pres","NPV_yield_d_pres","CARedit","area_rest_ha","total_cost","NUM_MODULO","Sobreposicao","Area_Propriedade_ha","X","Y","APP_area_ha","RL_area_ha","CD_GEOCMU","regiao","Veg_area_ha","PropRL","PropVeg","Cafe_ha","Prop_coffee","Shape_Length","Shape_Area","Perimeter_Area","APPRast_ha","PropAPPrast","Veg_posrest_ha","PropVegposrest","target","compensation_costs","scale","Potential_comp_gain","restor_cost","TonC","rest_desc","restor_cost_f","total_cost_minusCoffee","total_benefits","c_b"
"SP-35516030225689indiv20",3578.73154833019,8593.26669325937,285.569999999973,15.2999999999985,"Scenarios",681.659999999987,-396.090000000014,298158.083999994,124908.317999988,-173249.766000006,-1700991.74089416,-529221.421871529,-1700991.74089416,-529221.421871529,2927360.01943459,910775.516758632,"SP-35516030225689",13.59,28360.6787092161,4.24262855,0.00167038695470682,68.6261291503906,320917.59375,7496222,15.2022256851196,15.0804090499878,3551603,3507,7.41509532928467,0.219747334718704,0.108050614595413,17.2350006103516,0.251143425703049,4067.30653966313,686261.309029637,0.0059267608448863,14.039999961853,0.204586803913116,21.0050953292847,0.306080141621467,"fl20",0,"farm-level",0,32515.4750529564,1033.45928009033,0.607938588741589,19767.4120159567,24781.9471608859,-529221.421871529,-554003.369032415
"SP-35516030225689indiv30",3578.73154833019,8593.26669325937,362.699999999964,15.2999999999985,"Scenarios",681.659999999987,-318.960000000023,298158.083999994,158644.979999984,-139513.10400001,-1369760.2203429,-426166.943674794,-1369760.2203429,-426166.943674794,2927360.01943459,910775.516758632,"SP-35516030225689",13.59,28360.6787092161,4.24262855,0.00167038695470682,68.6261291503906,320917.59375,7496222,15.2022256851196,15.0804090499878,3551603,3507,7.41509532928467,0.219747334718704,0.108050614595413,17.2350006103516,0.251143425703049,4067.30653966313,686261.309029637,0.0059267608448863,14.039999961853,0.204586803913116,21.0050953292847,0.306080141621467,"fl30",0,"farm-level",0,32515.4750529564,1033.45928009033,0.607938588741589,19767.4120159567,24781.9471608859,-426166.943674794,-450948.89083568
"SP-35516030225689indiv40",3578.73154833019,8927.34808828261,377.459999999962,15.2999999999985,"Scenarios",681.659999999987,-304.200000000025,298158.083999994,165101.003999983,-133057.080000011,-1306374.02504488,-406445.900005874,-1306374.02504488,-406445.900005874,2927360.01943459,910775.516758632,"SP-35516030225689",20.16,30597.4176199603,4.24262855,0.00167038695470682,68.6261291503906,320917.59375,7496222,15.2022256851196,15.0804090499878,3551603,3507,7.41509532928467,0.219747334718704,0.108050614595413,17.2350006103516,0.251143425703049,4067.30653966313,686261.309029637,0.0059267608448863,14.039999961853,0.204586803913116,27.5750953292847,0.401816271304699,"fl40",0,"farm-level",0,38390.0764081774,1539.64985778809,0.564470601758474,21670.0695316777,27018.6860716301,-406445.900005874,-433464.586077504
"SP-35516030225689int20",3578.73154833019,8593.26669325937,369.17999999997,15.2999999999985,"Scenarios",681.659999999987,-312.480000000017,298158.083999994,161479.331999987,-136678.752000007,-1341932.13460228,-417508.924503064,-1341932.13460228,-417508.924503064,2927360.01943459,910775.516758632,"SP-35516030225689",13.59,28360.6787092161,4.24262855,0.00167038695470682,68.6261291503906,320917.59375,7496222,15.2022256851196,15.0804090499878,3551603,3507,7.41509532928467,0.219747334718704,0.108050614595413,17.2350006103516,0.251143425703049,4067.30653966313,686261.309029637,0.0059267608448863,14.039999961853,0.204586803913116,21.0050953292847,0.306080141621467,"rl20",0,"regional-level",0,32515.4750529564,1033.45928009033,0.607938588741589,19767.4120159567,24781.9471608859,-417508.924503064,-442290.87166395
"SP-35516030225689int30",4175.18680639922,9632.56749231095,316.16999999997,14.9399999999986,"Scenarios",681.659999999987,-365.490000000017,298158.083999994,138292.757999987,-159865.326000007,-1569581.33600801,-488336.331338401,-1569581.33600801,-488336.331338401,2927360.01943459,910775.516758632,"SP-35516030225689",33.39,38367.7006847661,4.24262855,0.00167038695470682,68.6261291503906,320917.59375,7496222,15.2022256851196,15.0804090499878,3551603,3507,7.41509532928467,0.219747334718704,0.108050614595413,17.2350006103516,0.251143425703049,4067.30653966313,686261.309029637,0.0059267608448863,14.039999961853,0.204586803913116,40.8050953292847,0.594599984502439,"rl30",0,"regional-level",16065.5359679626,55563.1821896958,2503.54215156555,0.517161401849733,28735.1331924552,34192.5138783669,-472270.795370438,-506463.309248805
"SP-35516030225689int40",4175.18680639922,9632.56749231095,396.269999999963,14.9399999999986,"Scenarios",681.659999999987,-285.390000000024,298158.083999994,173328.497999984,-124829.586000011,-1225595.27615897,-381313.594354624,-1225595.27615897,-381313.594354624,2927360.01943459,910775.516758632,"SP-35516030225689",33.39,38367.7006847661,4.24262855,0.00167038695470682,68.6261291503906,320917.59375,7496222,15.2022256851196,15.0804090499878,3551603,3507,7.41509532928467,0.219747334718704,0.108050614595413,17.2350006103516,0.251143425703049,4067.30653966313,686261.309029637,0.0059267608448863,14.039999961853,0.204586803913116,40.8050953292847,0.594599984502439,"rl40",0,"regional-level",3454.80998568045,55563.1821896958,2503.54215156555,0.517161401849733,28735.1331924552,34192.5138783669,-377858.784368944,-412051.29824731
"SP-35516030225689present",0,0,681.659999999987,17.4599999999996,"Present",681.659999999987,0,298158.083999994,298158.083999994,0,0,0,0,0,2927360.01943459,910775.516758632,"SP-35516030225689",0,0,4.24262855,0.00167038695470682,68.6261291503906,320917.59375,7496222,15.2022256851196,15.0804090499878,3551603,3507,7.41509532928467,0.219747334718704,0.108050614595413,17.2350006103516,0.251143425703049,4067.30653966313,686261.309029637,0.0059267608448863,14.039999961853,0.204586803913116,7.41509532928467,0.108050614595413,"present",0,"present",0,0,0,0,0,0,0,0
"SP-35516030262246indiv10",9394.17031437025,10139.7393869355,756.810000000018,43.4700000000005,"Scenarios",1917.18000000002,-1160.37,838574.532000009,331028.694000008,-507545.838000001,-4983159.85352138,-1550386.68306962,-4983159.85352138,-1550386.68306962,8233248.36730888,2561571.17216701,"SP-35516030262246",6.12,30853.3208606689,4.58691912,0,73.38773346,324685.8438,7496488.5,6.783359051,17.48623466,3551603,3507,7.883865356,0.238271907,0.10742756,49.25249863,0.671127141,4316.512348,733877.3012,0.00588179,6.119999886,0.08339268,14.003865356,0.190820246051512,"fl10",1063.92206827024,"farm-level",0,27286.7463330645,473.227722015381,0.720117348020084,19649.6594054632,21459.1505462987,-1550386.68306962,-1571845.83361592
"SP-35516030262246indiv20",9394.17031437025,10176.3510466641,994.860000000009,43.4700000000005,"Scenarios",1917.18000000002,-922.320000000011,838574.532000009,435151.764000004,-403422.768000005,-3960864.20374526,-1232324.72877512,-3960864.20374526,-1232324.72877512,8233248.36730888,2561571.17216701,"SP-35516030262246",6.84,29744.2926642127,4.58691912,0,73.3877334594727,324685.84375,7496488.5,6.78335905075073,17.486234664917,3551603,3507,7.88386535644531,0.238271906971931,0.107427559792995,49.252498626709,0.671127140522003,4316.51234813321,733877.301231543,0.00588179007172585,6.11999988555908,0.0833926796913147,14.7238653564453,0.200631149953369,"fl20",0,"farm-level",0,27872.3349384433,528.873204803467,0.70205605883988,19567.9416175486,20350.1223498424,-1232324.72877512,-1252674.85112496
"SP-35516030262246indiv30",9692.39794339077,10547.0441014159,1187.01000000002,43.2900000000003,"Scenarios",1917.18000000002,-730.17,838574.532000009,519198.174000009,-319376.358,-3135684.16129829,-975590.410280291,-3135684.16129829,-975590.410280291,8233248.36730888,2561571.17216701,"SP-35516030262246",14.13,32985.4799473049,4.58691912,0,73.3877334594727,324685.84375,7496488.5,6.78335905075073,17.486234664917,3551603,3507,7.88386535644531,0.238271906971931,0.107427559792995,49.252498626709,0.671127140522003,4316.51234813321,733877.301231543,0.00588179007172585,6.11999988555908,0.0833926796913147,22.0138653564453,0.299966551884344,"fl30",0,"farm-level",873.27034986175,37189.8822877443,1071.42031425476,0.603347858761131,22438.435845889,23293.0820039141,-974717.139930429,-998010.221934343
"SP-35516030262246indiv40",13271.129491721,14097.5590112168,1150.83000000007,41.0400000000017,"Scenarios",1917.18000000002,-766.34999999995,838574.532000009,503373.042000031,-335201.489999978,-3291057.64001642,-1023931.01732234,-3291057.64001642,-1023931.01732234,8233248.36730888,2561571.17216701,"SP-35516030262246",21.42,43304.9190313538,4.58691912,0,73.3877334594727,324685.84375,7496488.5,6.78335905075073,17.486234664917,3551603,3507,7.88386535644531,0.238271906971931,0.107427559792995,49.252498626709,0.671127140522003,4316.51234813321,733877.301231543,0.00588179007172585,6.11999988555908,0.0833926796913147,29.3038653564453,0.399301953815319,"fl40",0,"farm-level",12386.1199171979,52311.6602478164,1607.11541770935,0.55833364649053,29207.360020137,30033.7895396328,-1011544.89740514,-1041578.68694478
"SP-35516030262246int20",9394.17031437025,10139.7393869355,508.949999999998,43.4700000000005,"Scenarios",1917.18000000002,-1408.23000000002,838574.532000009,222614.729999999,-615959.80200001,-6047584.13309937,-1881555.91638801,-6047584.13309937,-1881555.91638801,8233248.36730888,2561571.17216701,"SP-35516030262246",6.12,30853.5022960058,4.58691912,0,73.3877334594727,324685.84375,7496488.5,6.78335905075073,17.486234664917,3551603,3507,7.88386535644531,0.238271906971931,0.107427559792995,49.252498626709,0.671127140522003,4316.51234813321,733877.301231543,0.00588179007172585,6.11999988555908,0.0833926796913147,14.0038653564453,0.190820246058951,"rl20",1064.10350521045,"regional-level",0,27286.7463308379,473.227722015381,0.720117348020084,19649.6594038598,21459.3319816355,-1881555.91638801,-1903015.24836965
"SP-35516030262246int30",10885.3084595008,10817.0550919142,569.610000000004,42.5700000000004,"Scenarios",1917.18000000002,-1347.57000000002,838574.532000009,249147.414000002,-589427.118000007,-5787082.33047207,-1800507.23691939,-5787082.33047207,-1800507.23691939,8233248.36730888,2561571.17216701,"SP-35516030262246",19.44,36414.1984354866,4.58691912,0,73.3877334594727,324685.84375,7496488.5,6.78335905075073,17.486234664917,3551603,3507,7.88386535644531,0.238271906971931,0.107427559792995,49.252498626709,0.671127140522003,4316.51234813321,733877.301231543,0.00588179007172585,6.11999988555908,0.0833926796913147,27.3238653564453,0.372321968105672,"rl30",0,"regional-level",11059.0666930205,45048.1652999315,1461.00924110413,0.568217222014396,25597.1433435724,25528.8899759858,-1789448.17022637,-1814977.06020236
"SP-35516030262246int40",10885.3084595008,10817.0550919142,1046.34,42.5700000000004,"Scenarios",1917.18000000002,-870.84000000002,838574.532000009,457669.116,-380905.416000009,-3739785.52258388,-1163541.57646645,-3739785.52258388,-1163541.57646645,8233248.36730888,2561571.17216701,"SP-35516030262246",19.44,36414.1984354866,4.58691912,0,73.3877334594727,324685.84375,7496488.5,6.78335905075073,17.486234664917,3551603,3507,7.88386535644531,0.238271906971931,0.107427559792995,49.252498626709,0.671127140522003,4316.51234813321,733877.301231543,0.00588179007172585,6.11999988555908,0.0833926796913147,27.3238653564453,0.372321968105672,"rl40",0,"regional-level",2378.19479658471,45048.1652999315,1461.00924110413,0.568217222014396,25597.1433435724,25528.8899759858,-1161163.38166987,-1186692.27164585
"SP-35516030262246present",0,0,1917.18000000002,49.1400000000003,"Present",1917.18000000002,0,838574.532000009,838574.532000009,0,0,0,0,0,8233248.36730888,2561571.17216701,"SP-35516030262246",0,0,4.58691912,0,73.3877334594727,324685.84375,7496488.5,6.78335905075073,17.486234664917,3551603,3507,7.88386535644531,0.238271906971931,0.107427559792995,49.252498626709,0.671127140522003,4316.51234813321,733877.301231543,0.00588179007172585,6.11999988555908,0.0833926796913147,7.88386535644531,0.107427559792995,"present",0,"present",0,0,0,0,0,0,0,0
"SP-35516030279966indiv10",605.608172987175,1986.15344520618,108.360000000002,8.46000000000019,"Scenarios",293.940000000006,-185.580000000004,128569.356000003,47396.6640000009,-81172.6920000018,-796965.455515497,-247956.049056823,-796965.455515497,-247956.049056823,1262312.88928885,392737.369650622,"SP-35516030279966",4.95,9263.85043547348,4.20528363,0.014374809,67.28257751,323371.8438,7506377,14.59153557,18.92656898,3551603,3507,16.55677605,0.28129971,0.246078208,8.505000114,0.126407161,4089.163121,672825.8082,0.006077596,5.670000076,0.084271446,21.50677605,0.319648515944615,"fl10",0,"farm-level",0,9610.29467479382,381.311654205322,0.757281356767911,7277.6969902673,8658.2422624863,-247956.049056823,-256614.291319309
"SP-35516030279966indiv20",605.608172987175,1986.15344520618,66.6900000000015,8.46000000000019,"Scenarios",293.940000000006,-227.250000000005,128569.356000003,29170.2060000007,-99399.150000002,-975915.506875182,-303631.922341647,-975915.506875182,-303631.922341647,1262312.88928885,392737.369650622,"SP-35516030279966",4.95,9263.85043325116,4.20528363,0.014374809409793,67.2825775146484,323371.84375,7506377,14.5915355682373,18.9265689849854,3551603,3507,16.5567760467529,0.281299710273743,0.246078208088875,8.50500011444092,0.126407161355019,4089.16312070415,672825.808200975,0.00607759552076459,5.67000007629395,0.0842714458703995,21.5067760467529,0.31964851587427,"fl20",0,"farm-level",0,9610.29467185922,381.311654205322,0.757281356767911,7277.69698804498,8658.24226026399,-303631.922341647,-312290.164601911
"SP-35516030279966indiv30",605.608172987175,1986.15344520618,274.320000000006,8.46000000000019,"Scenarios",293.940000000006,-19.62,128569.356000003,119987.568000003,-8581.78800000002,-84257.2596034795,-26214.558047714,-84257.2596034795,-26214.558047714,1262312.88928885,392737.369650622,"SP-35516030279966",4.95,9263.85043325116,4.20528363,0.014374809409793,67.2825775146484,323371.84375,7506377,14.5915355682373,18.9265689849854,3551603,3507,16.5567760467529,0.281299710273743,0.246078208088875,8.50500011444092,0.126407161355019,4089.16312070415,672825.808200975,0.00607759552076459,5.67000007629395,0.0842714458703995,21.5067760467529,0.31964851587427,"fl30",0,"farm-level",0,9610.29467185922,381.311654205322,0.757281356767911,7277.69698804498,8658.24226026399,-26214.558047714,-34872.800307978
"SP-35516030279966indiv40",605.608172987175,2260.74089317049,176.220000000004,8.46000000000019,"Scenarios",293.940000000006,-117.720000000002,128569.356000003,77078.6280000017,-51490.7280000009,-505543.557620885,-157287.348286287,-505543.557620885,-157287.348286287,1262312.88928885,392737.369650622,"SP-35516030279966",10.35,11242.9844632598,4.20528363,0.014374809409793,67.2825775146484,323371.84375,7506377,14.5915355682373,18.9265689849854,3551603,3507,16.5567760467529,0.281299710273743,0.246078208088875,8.50500011444092,0.126407161355019,4089.16312070415,672825.808200975,0.00607759552076459,5.67000007629395,0.0842714458703995,26.9067760467529,0.399907034490391,"fl40",0,"farm-level",0,13989.1820255307,783.936305007934,0.642084973495695,8982.24357008934,10637.3762902727,-157287.348286287,-167924.72457656
"SP-35516030279966int20",605.608172987175,1986.15344520618,131.130000000003,8.46000000000019,"Scenarios",293.940000000006,-162.810000000003,128569.356000003,57356.2620000013,-71213.0940000013,-699180.654232555,-217532.731689521,-699180.654232555,-217532.731689521,1262312.88928885,392737.369650622,"SP-35516030279966",4.95,9263.85043325116,4.20528363,0.014374809409793,67.2825775146484,323371.84375,7506377,14.5915355682373,18.9265689849854,3551603,3507,16.5567760467529,0.281299710273743,0.246078208088875,8.50500011444092,0.126407161355019,4089.16312070415,672825.808200975,0.00607759552076459,5.67000007629395,0.0842714458703995,21.5067760467529,0.31964851587427,"rl20",0,"regional-level",0,9610.29467185922,381.311654205322,0.757281356767911,7277.69698804498,8658.24226026399,-217532.731689521,-226190.973949785
"SP-35516030279966int30",1500.29106007112,3116.53843932592,147.150000000016,7.92000000000084,"Scenarios",293.940000000006,-146.78999999999,128569.356000003,64363.410000007,-64205.9459999956,-630383.442262686,-196128.184292746,-630383.442262686,-196128.184292746,1262312.88928885,392737.369650622,"SP-35516030279966",27.18,23204.9813983164,4.20528363,0.014374809409793,67.2825775146484,323371.84375,7506377,14.5915355682373,18.9265689849854,3551603,3507,16.5567760467529,0.281299710273743,0.246078208088875,8.50500011444092,0.126407161355019,4089.16312070415,672825.808200975,0.00607759552076459,5.67000007629395,0.0842714458703995,43.7367760467529,0.650046084177301,"rl30",0,"regional-level",17858.8980239746,37515.9386273245,2041.36342575073,0.535464223847492,20088.4429589905,21704.6903382453,-178269.286268771,-199973.976607017
"SP-35516030279966int40",1500.29106007112,3116.53843932592,230.400000000025,7.92000000000084,"Scenarios",293.940000000006,-63.539999999981,128569.356000003,100776.960000011,-27792.3959999917,-272869.840734123,-84896.6879893603,-272869.840734123,-84896.6879893603,1262312.88928885,392737.369650622,"SP-35516030279966",27.18,23204.9813983164,4.20528363,0.014374809409793,67.2825775146484,323371.84375,7506377,14.5915355682373,18.9265689849854,3551603,3507,16.5567760467529,0.281299710273743,0.246078208088875,8.50500011444092,0.126407161355019,4089.16312070415,672825.808200975,0.00607759552076459,5.67000007629395,0.0842714458703995,43.7367760467529,0.650046084177301,"rl40",0,"regional-level",3840.46317219137,37515.9386273245,2041.36342575073,0.535464223847492,20088.4429589905,21704.6903382453,-81056.2248171689,-102760.915155414
"SP-35516030279966present",0,0,293.940000000006,9.00000000000019,"Present",293.940000000006,0,128569.356000003,128569.356000003,0,0,0,0,0,1262312.88928885,392737.369650622,"SP-35516030279966",0,0,4.20528363,0.014374809409793,67.2825775146484,323371.84375,7506377,14.5915355682373,18.9265689849854,3551603,3507,16.5567760467529,0.281299710273743,0.246078208088875,8.50500011444092,0.126407161355019,4089.16312070415,672825.808200975,0.00607759552076459,5.67000007629395,0.0842714458703995,16.5567760467529,0.246078208088875,"present",0,"present",0,0,0,0,0,0,0,0
"SP-35516030294576indiv10",0,6189.96931409068,541.170000000026,33.8400000000016,"Scenarios",1927.89000000009,-1386.72000000006,843259.086000039,236707.758000011,-606551.328000028,-5955210.3484884,-1852816.1027486,-5955210.3484884,-1852816.1027486,8279242.00901934,2575880.9538537,"SP-35516030294576",5.94,37836.5847872006,7.56689401,0.012489163,121.053833,333092.9688,7494860,6.717887878,0,3551603,3507,8.023451805,0,0.06628003,33.70500183,0.278429866,5522.728775,1210538.305,0.004562209,6.210000038,0.05129949,13.963451805,0.115349109226471,"fl10",16183.2364477329,"farm-level",0,21325.1429959093,445.508342056274,0.72512428302794,15463.379025377,37836.5847872006,-1852816.1027486,-1890652.6875358
"SP-35516030294576indiv20",127.874684192723,7152.44547905833,336.329999999972,33.6599999999972,"Scenarios",1927.89000000009,-1591.56000000012,843259.086000039,147110.741999988,-696148.344000052,-6834887.05884422,-2126505.70878811,-6834887.05884422,-2126505.70878811,8279242.00901934,2575880.9538537,"SP-35516030294576",16.2,27008.6641032724,7.56689401,0.0124891626112658,121.053833007812,333092.96875,7494860,6.71788787841797,0,3551603,3507,8.02345180511475,0,0.0662800297141075,33.7050018310547,0.278429865837097,5522.72877501351,1210538.30456875,0.00456220889464021,6.21000003814697,0.0512994900345802,24.2234518051147,0.200104789771932,"fl20",0,"farm-level",0,33781.9718152532,1218.14591583252,0.587775596190884,19856.2186242141,26880.7894190797,-2126505.70878811,-2153386.49820719
"SP-35516030294576indiv30",127.874684192723,7856.69076910263,774.089999999936,33.6599999999972,"Scenarios",1927.89000000009,-1153.80000000015,843259.086000039,338586.965999972,-504672.120000067,-4954945.2665906,-1541608.41363183,-4954945.2665906,-1541608.41363183,8279242.00901934,2575880.9538537,"SP-35516030294576",28.35,35517.0667637456,7.56689401,0.0124891626112658,121.053833007812,333092.96875,7494860,6.71788787841797,0,3551603,3507,8.02345180511475,0,0.0662800297141075,33.7050018310547,0.278429865837097,5522.72877501351,1210538.30456875,0.00456220889464021,6.21000003814697,0.0512994900345802,36.3734518051148,0.300473358846617,"fl30",0,"farm-level",8598.78361164698,52031.2518279433,2115.92427703857,0.531610811250711,27660.375994643,35389.1920795529,-1533009.63002018,-1568398.82209974
"SP-35516030294576indiv40",127.874684192723,8789.70313841728,404.009999999966,33.6599999999972,"Scenarios",1927.89000000009,-1523.88000000012,843259.086000039,176713.973999985,-666545.112000054,-6544238.16333133,-2036077.50855013,-6544238.16333133,-2036077.50855013,8279242.00901934,2575880.9538537,"SP-35516030294576",40.41,44395.4267259234,7.56689401,0.0124891626112658,121.053833007812,333092.96875,7494860,6.71788787841797,0,3551603,3507,8.02345180511475,0,0.0662800297141075,33.7050018310547,0.278429865837097,5522.72877501351,1210538.30456875,0.00456220889464021,6.21000003814697,0.0512994900345802,48.4334518051147,0.400098457039266,"fl40",0,"farm-level",27644.7322785978,71030.6774139509,3014.23265579224,0.501272476679392,35605.7235875061,44267.5520417307,-2008432.77627153,-2052700.32831326
"SP-35516030294576int20",0,6189.96931409068,541.080000000026,33.8400000000016,"Scenarios",1927.89000000009,-1386.81000000006,843259.086000039,236668.392000011,-606590.694000028,-5955596.84967924,-1852936.35301488,-5955596.84967924,-1852936.35301488,8279242.00901934,2575880.9538537,"SP-35516030294576",5.94,37839.344624814,7.56689401,0.0124891626112658,121.053833007812,333092.96875,7494860,6.71788787841797,0,3551603,3507,8.02345180511475,0,0.0662800297141075,33.7050018310547,0.278429865837097,5522.72877501351,1210538.30456875,0.00456220889464021,6.21000003814697,0.0512994900345802,13.9634518051147,0.115349109219975,"rl20",16185.996286543,"regional-level",0,21325.1429942589,445.508342056274,0.72512428302794,15463.3790241803,37839.344624814,-1852936.35301488,-1890775.69763969
"SP-35516030294576int30",701.154051763147,12891.6189425197,332.459999999968,33.2099999999968,"Scenarios",1927.89000000009,-1595.43000000012,843259.086000039,145418.003999986,-697841.082000053,-6851506.61005043,-2131676.4702379,-6851506.61005043,-2131676.4702379,8279242.00901934,2575880.9538537,"SP-35516030294576",69.75,69057.8635794416,7.56689401,0.0124891626112658,121.053833007812,333092.96875,7494860,6.71788787841797,0,3551603,3507,8.02345180511475,0,0.0662800297141075,33.7050018310547,0.278429865837097,5522.72877501351,1210538.30456875,0.00456220889464021,6.21000003814697,0.0512994900345802,77.7734518051147,0.642469964582579,"rl30",0,"regional-level",52754.7365777291,121894.463433579,5249.58801979065,0.460777651870359,56166.2446369219,68356.7095276785,-2078921.73366017,-2147278.44318785
"SP-35516030294576int40",1516.96397704083,14152.8335511757,1039.23000000005,32.4900000000016,"Scenarios",1927.89000000009,-888.66000000004,843259.086000039,454559.202000022,-388699.884000017,-3816312.75837061,-1187351.12918871,-3816312.75837061,-1187351.12918871,8279242.00901934,2575880.9538537,"SP-35516030294576",70.74,71486.2124599081,7.56689401,0.0124891626112658,121.053833007812,333092.96875,7494860,6.71788787841797,0,3551603,3507,8.02345180511475,0,0.0662800297141075,33.7050018310547,0.278429865837097,5522.72877501351,1210538.30456875,0.00456220889464021,6.21000003814697,0.0512994900345802,78.7634518051147,0.650648144284961,"rl40",0,"regional-level",11521.3895506285,124686.969147188,5326.20078689575,0.459818530363446,57333.3789087324,69969.2484828673,-1175829.73963808,-1245798.98812095
"SP-35516030294576present",0,0,1927.89000000009,33.8400000000016,"Present",1927.89000000009,0,843259.086000039,843259.086000039,0,0,0,0,0,8279242.00901934,2575880.9538537,"SP-35516030294576",0,0,7.56689401,0.0124891626112658,121.053833007812,333092.96875,7494860,6.71788787841797,0,3551603,3507,8.02345180511475,0,0.0662800297141075,33.7050018310547,0.278429865837097,5522.72877501351,1210538.30456875,0.00456220889464021,6.21000003814697,0.0512994900345802,8.02345180511475,0.0662800297141075,"present",0,"present",0,0,0,0,0,0,0,0
"SP-35516030296527indiv10",7157.46309666038,9490.27592115426,569.430000000014,42.8400000000021,"Scenarios",1651.76999999997,-1082.33999999996,722484.197999987,249068.682000006,-473415.515999981,-4648063.32106148,-1446129.70221007,-4648063.32106148,-1446129.70221007,7093456.35551665,2206953.13692516,"SP-35516030296527",7.56,30666.8031599027,4.58376487,0.001940634,74.16442871,322039.4375,7494456,7.938246727,2.416391373,3551603,3507,7.40461874,0.032581542,0.099840567,46.61999893,0.62860322,6376.627236,741644.2472,0.00859796,7.559999943,0.101935662,14.96461874,0.201776228851099,"fl10",0,"farm-level",0,30844.3316288457,574.422195053101,0.686561391362557,21176.5272387484,23509.3400632423,-1446129.70221007,-1469639.04227331
"SP-35516030296527indiv20",7157.46309666038,9490.27592115426,607.68000000005,42.8400000000021,"Scenarios",1651.76999999997,-1044.08999999992,722484.197999987,265799.232000022,-456684.965999965,-4483800.31495362,-1395023.33904361,-4483800.31495362,-1395023.33904361,7093456.35551665,2206953.13692516,"SP-35516030296527",7.56,30666.8031624505,4.58376487,0.00194063382401629,74.1644287109375,322039.4375,7494456,7.93824672698975,2.41639137268066,3551603,3507,7.40461874008179,0.0325815416872501,0.0998405665159225,46.6199989318848,0.628603219985962,6376.62723621619,741644.247180709,0.00859795976430178,7.55999994277954,0.101935662329197,14.9646187400818,0.201776228849651,"fl20",0,"farm-level",0,30844.3316325566,574.422195053101,0.686561391362557,21176.5272412962,23509.3400657901,-1395023.33904361,-1418532.6791094
"SP-35516030296527indiv30",9394.17031437025,9865.54543337215,1273.05000000006,41.4900000000014,"Scenarios",1651.76999999997,-378.71999999991,722484.197999987,556832.070000026,-165652.127999961,-1626397.01106127,-506013.120480524,-1626397.01106127,-506013.120480524,7093456.35551665,2206953.13692516,"SP-35516030296527",14.94,34706.6601600329,4.58376487,0.00194063382401629,74.1644287109375,322039.4375,7494456,7.93824672698975,2.41639137268066,3551603,3507,7.40461874008179,0.0325815416872501,0.0998405665159225,46.6199989318848,0.628603219985962,6376.62723621619,741644.247180709,0.00859795976430178,7.55999994277954,0.101935662329197,22.3446187400818,0.301284849468361,"fl30",0,"farm-level",0,41616.8835778584,1128.45770370483,0.596899925968439,24841.1147266608,25312.4898456627,-506013.120480524,-531325.610326187
"SP-35516030296527indiv40",9990.62557241128,10240.81494559,812.160000000087,41.1300000000036,"Scenarios",1651.76999999997,-839.609999999883,722484.197999987,355238.784000038,-367245.413999949,-3605669.60936124,-1121814.73406922,-3605669.60936124,-1121814.73406922,7093456.35551665,2206953.13692516,"SP-35516030296527",22.32,39896.7998320037,4.58376487,0.00194063382401629,74.1644287109375,322039.4375,7494456,7.93824672698975,2.41639137268066,3551603,3507,7.40461874008179,0.0325815416872501,0.0998405665159225,46.6199989318848,0.628603219985962,6376.62723621619,741644.247180709,0.00859795976430178,7.55999994277954,0.101935662329197,29.7246187400818,0.40079347008707,"fl40",0,"farm-level",10981.4048567162,53507.2122431307,1675.53228240967,0.554242757997936,29655.9848864137,29906.1742595924,-1110833.3292125,-1140739.5034721
"SP-35516030296527int20",7157.46309666038,9490.27592115426,809.370000000044,42.8400000000021,"Scenarios",1651.76999999997,-842.399999999926,722484.197999987,354018.438000019,-368465.759999968,-3617651.14627751,-1125542.49232377,-3617651.14627751,-1125542.49232377,7093456.35551665,2206953.13692516,"SP-35516030296527",7.56,30666.8031624505,4.58376487,0.00194063382401629,74.1644287109375,322039.4375,7494456,7.93824672698975,2.41639137268066,3551603,3507,7.40461874008179,0.0325815416872501,0.0998405665159225,46.6199989318848,0.628603219985962,6376.62723621619,741644.247180709,0.00859795976430178,7.55999994277954,0.101935662329197,14.9646187400818,0.201776228849651,"rl20",0,"regional-level",0.000101336779191406,30844.3316325566,574.422195053101,0.686561391362557,21176.5272412962,23509.3400657901,-1125542.49222243,-1149051.83228822
