"property_ID","scen","predicted_coffee_bags","yield_USD_future","diff_USD","npv_yield_USD_future"
252,"baseline",2169.09000000009,288995.199116648,0,0
253,"fl10",1102.31999999993,146865.82294429,72761.4152209308,713462.134096849
253,"fl20",1011.73499999986,134796.87692914,60692.4692057813,595120.071148749
253,"fl30",982.709999999804,130929.777982404,56825.3702590449,557201.228326289
253,"fl40",652.949999999874,86994.7375457776,12890.3298224186,126396.14274118
253,"rl20",1003.04999999997,133639.744996258,59535.3372728988,583773.812753977
253,"rl30",930.509999999912,123974.995380549,49870.58765719,489006.100149733
253,"rl40",671.399999999865,89452.8934654025,15348.4857420436,150499.593217414
253,"baseline",556.199999999959,74104.4077233589,0,0
254,"fl10",2434.86000000019,324404.635363763,55866.089900195,547795.003750474
254,"fl20",1607.0400000001,214111.376101696,-54427.1693618732,-533685.66688629
254,"fl30",2005.02000000011,267135.597938706,-1402.94752486247,-13756.6034425666
254,"fl40",1907.55000000023,254149.340080404,-14389.2053831642,-141093.368641311
254,"rl20",1673.0100000001,222900.78238992,-45637.7630736489,-447501.13420781
254,"rl30",1402.29000000007,186831.840896084,-81706.7045674847,-801175.178269061
254,"rl40",2565.99000000037,341875.528899863,73336.9834362938,719105.868842859
254,"baseline",2015.55000000013,268538.545463569,0,0
255,"fl10",1257.75000000004,167574.287691594,-9077.19039588651,-89006.4000512959
255,"fl20",1588.86000000006,211689.193195522,35037.7151080414,343562.352641948
255,"fl30",1961.91000000006,261391.906789915,84740.4287024339,830922.363490926
255,"fl40",1777.95000000003,236882.293620565,60230.8155330841,590593.325571632
255,"rl20",1238.04000000005,164948.257709165,-11703.2203783151,-114755.939828346
255,"rl30",1351.44000000005,180056.923361502,3405.44527402137,33392.0972451674
255,"rl40",1779.30000000005,237062.158687857,60410.6806003766,592356.992679676
255,"baseline",1325.88000000003,176651.478087481,0,0
256,"fl10",1574.01000000011,209710.677455342,52232.8155409374,512168.928168458
256,"fl20",983.430000000069,131025.706018327,-26452.1558960776,-259376.642685877
256,"fl30",1915.74000000013,255240.521488616,97762.6595742109,958611.862111443
256,"fl40",1367.50499999992,182197.317662232,24719.4557478278,242386.649545054
256,"rl20",1240.11000000009,165224.050812349,7746.18889794393,75955.2634519759
256,"rl30",1135.53000000008,151290.503599637,-6187.35831476769,-60670.1485158328
256,"rl40",1092.69000000009,145582.785464311,-11895.0764500934,-116637.184743591
256,"baseline",1181.97000000009,157477.861914404,0,0
257,"fl10",1223.01000000004,162945.759960005,48311.7570740209,473720.985213658
257,"fl20",947.160000000045,126193.331210473,11559.3283244887,113345.006141984
257,"fl30",1083.96000000006,144419.658029167,29785.6551431822,292063.273087829
257,"fl40",929.070000000033,123783.139308789,9149.1364228048,89711.8668945268
257,"rl20",1188.27000000005,158317.232228418,43683.2293424333,428335.951634008
257,"rl30",1334.16000000006,177754.650500195,63120.6476142103,618929.577107168
257,"rl40",1383.21000000011,184289.747945061,69655.7450590766,683009.482031888
257,"baseline",860.400000000025,114634.002885985,0,0
258,"fl10",4907.25000000023,653809.519598162,-46968.7645715913,-460552.270807129
258,"fl20",5233.77,697312.883873271,-3465.40029648187,-33979.9862814733
258,"fl30",4189.14000000015,558133.294804505,-142644.989365247,-1398705.59446562
258,"fl40",5375.07000000022,716138.76091629,15360.4767465381,150617.171024699
258,"rl20",6116.13000000028,814872.691853869,114094.407684116,1118752.83551947
258,"rl30",4708.71000000022,627357.363702084,-73420.9204676676,-719928.913492993
258,"rl40",4486.50000000018,597751.573626193,-103026.710543561,-1010228.51947281
258,"baseline",5259.78000000025,700778.284169754,0,0
259,"fl10",974.699999999898,129862.578583164,-39726.1978620511,-389535.275257529
259,"fl20",834.659999999911,111204.575602979,-58384.2008422361,-572486.343262581
259,"fl30",626.129999999933,83421.4182089629,-86167.358236252,-844914.122547734
259,"fl40",1181.33999999996,157393.924882985,-12194.8515622297,-119576.629923491
259,"rl20",772.739999999918,102954.764516625,-66634.0119285903,-653379.874616998
259,"rl30",848.51999999991,113051.19029382,-56537.5861513953,-554379.360953597
259,"rl40",962.909999999968,128291.75699551,-41297.0194497053,-404937.968000795
259,"baseline",1272.86999999986,169588.776445215,0,0
260,"fl10",1676.06999999999,223308.476542429,13957.5292216822,136860.567582198
260,"fl20",2006.18999999999,267291.480997008,57940.5336762617,568135.964396203
260,"fl30",1748.33999999996,232937.253144668,23586.3058239212,231275.546764723
260,"fl40",1656.13499999992,220652.469048774,11301.521728028,110817.08328704
260,"rl20",1555.33500000001,207222.544024487,-2128.403296259,-20870.0607781868
260,"rl30",1404.45,187119.625003738,-22231.322317008,-217989.254551014
260,"rl40",1317.23999999999,175500.341656821,-33850.6056639252,-331922.14972899
260,"baseline",1571.30999999999,209350.947320746,0,0
261,"fl10",296.730000000038,39534.3417902854,-25624.7765865457,-251263.773989002
261,"fl20",650.520000000086,86670.9804246844,21511.8620478533,210934.586118982
261,"fl30",576.450000000077,76802.3837327206,11643.2653558894,114168.050792382
261,"fl40",1025.10000000014,136577.541095346,71418.4227185146,700293.419690451
261,"rl20",687.510000000091,91599.2832684234,26440.1648915922,259259.064878682
261,"rl30",297.990000000038,39702.2158530891,-25456.9025237419,-249617.684688185
261,"rl40",753.750000000101,100424.662570107,35265.5441932757,345796.330978779
261,"baseline",489.060000000065,65159.1183768312,0,0
262,"fl10",1696.14000000006,225982.470542812,-27747.1843805634,-272075.045863605
262,"fl20",1665.36000000008,221881.547008609,-31848.1079147664,-312286.65592639
262,"fl30",2336.04000000005,311238.512438137,57508.8575147623,563903.163336921
262,"fl40",1513.34999999996,201628.74043177,-52100.9144916047,-510875.572289375
262,"rl20",1203.57000000004,160355.702991033,-93373.9519323417,-915578.384675803
262,"rl30",1667.16000000007,222121.367098327,-31608.287825048,-309935.099782378
262,"rl40",1672.47000000004,222828.836362996,-30900.8185603792,-302998.009157547
262,"baseline",1904.40000000008,253729.654923375,0,0
263,"fl10",1514.34000000002,201760.641481124,-40193.8470370028,-394120.80973836
263,"fl20",1592.45999999995,212168.833374947,-29785.6551431802,-292063.273087809
263,"fl30",1512.26999999995,201484.848377937,-40469.6401401897,-396825.099304079
263,"fl40",1527.65999999995,203535.31014504,-38419.1783730869,-376719.294272674
263,"rl20",1182.06,157489.852918879,-84464.6355992483,-828218.07392522
263,"rl30",1328.58,177011.208222056,-64943.2802960707,-636801.403801665
263,"rl40",1542.73499999978,205543.803396419,-36410.6851217075,-357025.011566695
263,"baseline",1816.01999999997,241954.488518127,0,0
264,"fl10",384.839999999999,51273.5351820561,-101323.987906542,-993532.470850149
264,"fl20",1166.85000000001,155463.373160749,2865.85007215088,28101.0959211002
264,"fl30",999.450000000004,133160.104816823,-19437.4182717751,-190593.625473141
264,"fl40",985.409999999994,131289.508117008,-21308.0149715896,-208935.763396542
264,"rl20",826.830000000011,110161.358212712,-42436.1648758863,-416107.859685036
264,"rl30",1037.16000000001,138184.33569645,-14413.1873921482,-141328.52425583
264,"rl40",900.539999999985,119981.990886727,-32615.532201871,-319811.635587286
264,"baseline",1145.34,152597.523088598,0,0
265,"fl10",1784.69999999995,237781.618957003,-25840.6146672897,-253380.174518587
265,"fl20",1227.59999999997,163557.301188781,-100064.932435511,-981186.801093996
265,"fl30",1426.85999999999,190105.385120746,-73516.8485035461,-720869.535950511
265,"fl40",1094.13000000006,145774.641536083,-117847.59208821,-1155554.68917326
265,"rl20",1948.22999999995,259569.274108031,-4052.95951626165,-39741.2988340056
265,"rl30",1599.65999999996,213128.113733826,-50494.119890466,-495120.146124244
265,"rl40",757.890000000035,100976.248776453,-162645.984847839,-1594825.37687698
265,"baseline",1978.64999999995,263622.233624293,0,0
266,"fl10",956.159999999981,127392.431659063,8765.42427925221,85949.3770640765
266,"fl20",714.869999999976,95244.5486321464,-23382.4587476644,-229276.72404235
266,"fl30",874.530000000011,116516.590590282,-2110.41678952886,-20693.6940673736
266,"fl40",645.750000000009,86035.4571869171,-32591.5501928935,-319576.479972829
266,"rl20",990.449999999982,131961.004368222,13333.9969884112,130746.521607735
266,"rl30",906.209999999969,120737.424169342,2110.41678953098,20693.6940673944
266,"rl40",1151.36999999999,153400.920389158,34773.9130093467,340975.640883493
266,"baseline",890.369999999982,118627.007379811,0,0
267,"fl10",1081.17000000006,144047.936890102,3237.57121123492,31746.0079445202
267,"fl20",1262.70000000011,168233.792938332,27423.4272594659,268900.445069408
267,"fl30",1285.02000000008,171207.562050852,30397.1963719853,298059.741255266
267,"fl40",1015.20000000007,135258.530601879,-5551.83507698804,-54438.5247339472
267,"rl20",1138.32000000008,151662.224738702,10851.8590598357,106407.915517309
267,"rl30",1146.24000000006,152717.433133466,11907.0674545994,116754.762550988
267,"rl40",1519.65000000014,202468.110745813,61657.7450669464,604585.084628876
267,"baseline",1056.86999999991,140810.365678867,0,0
268,"fl10",1481.22000000008,197347.951830291,-24293.7750886021,-238212.637389672
268,"fl20",783.630000000044,104405.676059445,-117236.050859448,-1149558.22100623
268,"fl30",1987.83000000017,264845.316081892,43203.5891629988,423632.839346005
268,"fl40",1516.77000000016,202084.398602264,-19557.3283166288,-191769.403545093
268,"rl20",1367.46000000008,182191.322160011,-39450.4047588826,-386830.98569199
268,"rl30",1722.15000000012,229447.870839268,7806.14392037517,76543.1524879948
268,"rl40",1431.18000000016,190680.953336096,-30960.7735827971,-303585.898193435
268,"baseline",1663.56000000011,221641.726918893,0,0
269,"fl10",4140.0000000002,551586.206355168,-49474.8845091617,-485126.032512182
269,"fl20",5129.99999999995,683487.255700928,82426.1648365997,808229.846700703
269,"fl30",5549.04000000005,739317.37258767,138256.281723342,1355672.11702962
269,"fl40",4664.06999999996,621409.825477003,20348.7346126755,199529.538820097
269,"rl20",5817.24000000028,775050.565955925,173989.475091597,1706053.9824895
269,"rl30",8632.79999999989,1150177.15029531,549116.059430984,5384358.10297136
269,"rl40",5304.23999999995,706701.840385788,105640.749521459,1035860.48144223
269,"baseline",4511.34000000022,601061.090864327,0,0
270,"fl10",4255.11000000025,566922.701092744,201640.731436272,1977188.4058955
270,"fl20",2564.19000000014,341635.708810112,-23646.2608463592,-231863.435800808
270,"fl30",2934.13500000017,390924.732749741,25642.763093271,251440.140699768
270,"fl40",2018.34000000013,268910.266602634,-96371.7030538371,-944972.836476105
270,"rl20",2757.15000000017,367344.422428059,2062.45277158878,20223.3828386065
270,"rl30",2675.16000000015,356420.617341327,-8861.3523151429,-86889.999521714
270,"rl40",2156.93999999996,287376.413511023,-77905.5561454486,-763903.013386477
270,"baseline",2741.67000000017,365281.96965647,0,0
271,"fl10",1378.70999999984,183690.197720726,21343.9879850241,209288.496817915
271,"fl20",1091.78999999986,145462.875419421,-16883.3343162817,-165549.552539487
271,"fl30",1237.18499999983,164834.343166519,2488.13343081717,24397.3949940143
271,"fl40",1588.40999999981,211629.238173059,49283.0284373564,483244.787596674
271,"rl20",1649.65499999981,219789.116725769,57442.9069900667,563256.485397092
271,"rl30",1298.15999999981,172958.248705769,10612.0389700668,104056.359372801
271,"rl40",718.380000000056,95712.1978071103,-66634.0119285919,-653379.874617013
271,"baseline",1218.51000000001,162346.209735702,0,0
272,"fl10",3394.89000000017,452312.680215723,-52010.9819579533,-509993.738735301
272,"fl20",4561.02000000023,607680.125340592,103356.463166915,1013461.90917074
272,"fl30",3453.4800000002,460118.824136103,-44204.8380375754,-433450.58624728
272,"fl40",3933.09000000019,524018.887041894,19695.2248682176,193121.548327907
272,"rl20",3125.61000000016,416435.594793667,-87888.0673800106,-861786.537881306
272,"rl30",3042.81000000015,405403.870666561,-98919.7915071146,-969958.120506425
272,"rl40",4116.60000000006,548468.545188794,44144.8830151162,432862.697210986
272,"baseline",3785.26500000024,504323.662173676,0,0
273,"fl10",1485.72000000001,197947.502054581,-94345.2232957022,-925102.187059062
273,"fl20",1684.71,224459.612973084,-67833.1123771991,-665137.65533722
273,"fl30",1491.70500000002,198744.9038529,-93547.8214973832,-917283.262880169
273,"fl40",1822.67999999999,242841.822850092,-49450.902500191,-484890.876897792
273,"rl20",1362.6,181543.807917757,-110748.917432526,-1085948.62731032
273,"rl30",1400.49,186592.020806355,-105700.704543928,-1036448.37047861
273,"rl40",634.589999999997,84548.5726306539,-207744.152719629,-2037035.50976084
273,"baseline",2193.84000000002,292292.725350283,0,0
274,"fl10",1750.05000000007,233165.082229916,-20660.5007293418,-202586.56180763
274,"fl20",2274.66000000013,303060.647378709,49235.0644194514,482774.476368249
274,"fl30",875.430000000052,116636.500635147,-137189.082324111,-1345207.69218892
274,"fl40",2223.09000000008,296189.801808235,42364.2188489773,415402.392841895
274,"rl20",2196.81000000007,292688.428498327,38862.8455390695,381069.673139132
274,"rl30",1902.78000000008,253513.816842627,-311.76611663015,-3057.02298717862
274,"rl40",1944.5400000001,259077.642924126,5252.05996486782,51499.0795542044
274,"baseline",1905.12000000004,253825.582959258,0,0
275,"fl10",957.059999999955,127512.341703919,-2817.88605420547,-27630.7846922809
275,"fl20",1311.65999999994,174756.899378683,44426.6716205589,435625.775680431
275,"fl30",1130.30999999997,150595.025339435,20264.7975813105,198706.49417005
275,"fl40",1523.06999999997,202923.768916258,72593.541158133,711816.044796091
275,"rl20",842.219999999963,112211.819979808,-18118.4077783166,-177660.066681003
275,"rl30",830.249999999967,110617.016383173,-19713.2113749515,-193297.915038757
275,"rl40",1294.47000000018,172466.617521893,42136.3897637685,413168.414505315
275,"baseline",978.209999999954,130330.227758125,0,0
276,"fl10",3468.10500000024,462067.362365078,94207.3267441187,923750.042276299
276,"fl20",2464.38000000017,328337.684835162,-39522.3507857972,-387536.452535185
276,"fl30",3555.09000000024,473656.668200779,105796.63257982,1037388.99293626
276,"fl40",3933.13500000028,524024.88254415,156164.846923189,1531274.57208496
276,"rl20",3555.54000000024,473716.623223209,105856.58760225,1037976.88197227
276,"rl30",3921.30000000027,522448.065454243,154588.029833282,1515813.09043799
276,"rl40",4129.65000000027,550207.24083929,182347.205218328,1788005.71410877
276,"baseline",2761.02000000019,367860.03562096,0,0
277,"fl10",701.99999999997,93529.8349906502,-25013.2353577517,-245267.305821653
277,"fl20",1049.21999999996,139791.130297565,21248.0599491629,208347.874360567
277,"fl30",1274.12999999991,169756.650508026,51213.5801596234,502174.814556303
277,"fl40",1329.83999999989,177179.082284845,58636.0119364433,574955.47721382
277,"rl20",998.999999999926,133100.149794383,14557.0794459807,142739.457942252
277,"rl30",392.039999999987,52232.8155409327,-66310.2548074692,-650205.273822567
277,"rl40",1081.79999999995,144131.873921489,25588.8035730868,250911.040567389
277,"baseline",889.73999999993,118543.070348402,0,0
278,"fl10",1506.2400000001,200681.451077397,-157969.493098301,-1548970.03206845
278,"fl20",3114.27000000024,414924.728228442,56273.7840527461,551792.649195589
278,"fl30",3488.13000000032,464735.360863221,106084.416687523,1040210.86030948
278,"fl40",2779.56000000019,370330.182545072,11679.238369375,114520.784214257
278,"rl20",2709.72000000021,361025.163063953,2374.21888825621,23280.4058261507
278,"rl30",2762.28000000019,368027.909683763,9376.96550806667,91945.8452316263
278,"rl40",3203.82000000017,426855.777691984,68204.8335162882,668782.567360691
278,"baseline",2691.89999999997,358650.944175698,0,0
279,"fl10",2325.95999999991,309895.519935689,139017.710508219,1363138.30778707
279,"fl20",759.599999999973,101204.077861679,-69673.7315657913,-683185.848742548
279,"fl30",1450.07999999994,193199.064278123,22321.2548506529,218871.088105022
279,"fl40",1912.31999999989,254784.863318116,83907.0538906461,822750.705890325
279,"rl20",1802.15999999993,240107.87382728,69230.0643998103,678835.469876107
279,"rl30",1963.07999999994,261547.789848216,90669.9804207464,889064.589151868
279,"rl40",725.49,96659.4871614953,-74218.3222659748,-727747.837671768
279,"baseline",1282.54499999995,170877.80942747,0,0
280,"fl10",500.220000000047,66646.0029330903,-161890.551565255,-1587417.97502363
280,"fl20",1347.57000000008,179541.310168609,-48995.2443297371,-480422.920224277
280,"fl30",1027.25999999993,136865.325202981,-91671.2292953645,-898882.336053547
280,"fl40",1976.04000000018,263274.49449423,34737.9399958838,340622.90746184
280,"rl20",516.780000000042,68852.3477585103,-159684.206739836,-1565783.65849861
280,"rl30",788.400000000096,105041.199297209,-123495.355201137,-1210933.83636532
280,"rl40",1296.53999999986,172742.410625028,-55794.1438733178,-547089.536907645
280,"baseline",1715.31000000021,228536.554498346,0,0
281,"fl10",2366.91000000014,315351.426976841,7506.36880822037,73603.7073079134
281,"fl20",1640.16000000011,218524.065752538,-89320.9924160826,-875837.085841824
281,"fl30",1677.69000000009,223524.31462319,-84320.7435454312,-826807.140238948
281,"fl40",1617.93000000016,215562.287644507,-92282.7705241134,-904878.804220455
281,"rl20",2436.75000000018,324656.446457969,16811.3882893472,164844.085696098
281,"rl30",2620.89000000022,349190.04163629,41344.9834676704,405408.279229807
281,"rl40",1502.5500000001,200189.819893471,-107655.23827515,-1055613.55305247
281,"baseline",2310.57000000017,307845.058168621,0,0
282,"fl10",3305.8800000001,440453.576779078,-186004.461586551,-1823866.94530512
282,"fl20",2853.6300000001,380198.779237022,-246259.259128607,-2414695.42649115
282,"fl30",5009.94000000036,667491.255716682,41033.2173510533,402351.256242758
282,"fl40",4161.6900000001,554476.038436274,-71981.9999293551,-705819.576628901
282,"rl20",3869.19000000015,515505.273856841,-110952.764508788,-1087947.45003274
282,"rl30",3689.01000000017,491499.28287591,-134958.75548972,-1323338.22004952
282,"rl40",2568.06000000019,342151.322003016,-284306.716362614,-2787769.80874045
282,"baseline",4701.96000000017,626458.038365629,0,0
283,"fl10",3378.9600000004,450190.272421735,-104105.900947247,-1020810.52212041
283,"fl20",2639.5200000003,351672.1795649,-202623.993804083,-1986829.78608561
283,"fl30",3426.12000000024,456473.558772368,-97822.614596614,-959199.751147188
283,"fl40",5244.88500000037,698793.77292734,144497.599558356,1416871.36567845
283,"rl20",4003.74000000043,533431.825563421,-20864.3478055609,-204585.384529633
283,"rl30",3153.69000000036,420176.788193318,-134119.385175664,-1315107.77354507
283,"rl40",2481.02999999988,330556.020665031,-223740.152703952,-2193884.30456747
283,"baseline",4160.34000000008,554296.173368981,0,0
284,"fl10",446.579999999945,59499.3642594318,-54259.2952990586,-532039.577585367
284,"fl20",582.479999999928,77605.7810332614,-36152.878525229,-354497.088711576
284,"fl30",538.379999999952,71730.188835134,-42028.4707233567,-412110.214240133
284,"fl40",459.809999999959,61262.0419188729,-52496.6176396174,-514755.639926773
284,"rl20",524.429999999935,69871.5831398044,-43887.076418686,-430334.774356342
284,"rl30",583.199999999928,77701.7090691492,-36056.9504893411,-353556.466253967
284,"rl40",607.859999999946,80987.2442983106,-32771.4152601801,-321340.147080814
284,"baseline",853.829999999894,113758.659558491,0,0
285,"fl10",842.040000000002,112187.837970841,2865.85007215142,28101.0959211055
285,"fl20",767.070000000016,102199.331234021,-7122.65666466916,-69841.2174774767
285,"fl30",1433.52000000001,190992.719452712,81670.7315540215,800822.444847408
285,"fl40",833.039999999994,110988.737522242,1666.7496235522,16343.3152009748
285,"rl20",859.050000000008,114454.137818693,5132.14992000268,50323.3014821403
285,"rl30",547.020000000014,72881.3252657963,-36440.6626328938,-357318.956084416
285,"rl40",1089.53999999996,145163.100307284,35841.1124085944,351440.065724353
285,"baseline",820.529999999988,109321.98789869,0,0
286,"fl10",574.559999999992,76550.5726385037,5671.74512186903,55614.3028061667
286,"fl20",186.929999999997,24905.3163173828,-45973.5111992517,-450793.312809399
286,"fl30",604.529999999992,80543.5771323355,9664.74961570081,94767.7126041667
286,"fl40",633.960000000009,84464.6355992536,13585.8080826189,133215.655558981
286,"rl20",417.149999999994,55578.3057925224,-15300.521724112,-150029.281988731
286,"rl30",534.600000000008,71226.5666467299,347.739130095452,3409.75640885438
286,"rl40",488.249999999996,65051.199336448,-5827.62818018651,-57142.8142997797
286,"baseline",531.989999999993,70878.8275166346,0,0
287,"fl10",3954.87000000031,526920.710127517,-325543.780789903,-3192119.88770538
287,"fl20",4619.16000000035,615426.314238551,-237038.17667887,-2324278.09275326
287,"fl30",6423.84000000053,855869.936191474,3405.44527405075,33392.0972454554
287,"fl40",4568.85000000031,608723.342730882,-243741.14818654,-2390004.08697879
287,"rl20",4046.04000000031,539067.597671816,-313396.893245604,-3073013.56901056
287,"rl30",5395.09500000038,718806.759414442,-133657.731502979,-1310581.02796807
287,"rl40",5905.26000000011,786777.768343193,-65686.7225742296,-644091.227848413
287,"baseline",6398.28000000029,852464.490917421,0,0
288,"fl10",595.979999999988,79404.4317061667,-18478.1379128963,-181187.400897042
288,"fl20",265.229999999993,35337.490220186,-62545.079398877,-613285.842361448
288,"fl30",1128.41999999999,150343.214245232,52460.6446261695,514402.906505266
288,"fl40",600.750000000006,80039.9549439262,-17842.6146751369,-174955.777115354
288,"rl20",781.829999999975,104165.855969716,6283.28635065339,61610.7709734215
288,"rl30",787.140000000007,104873.325234393,6990.75561533056,68547.8615983341
288,"rl40",395.280000000004,52664.4917024305,-45218.0779166324,-443385.910955699
288,"baseline",734.669999999981,97882.5696190629,0,0
289,"fl10",1900.79999999993,253250.014743916,49271.0374328919,483127.209789682
289,"fl20",1328.21999999995,176963.244204106,-27015.7331069185,-264902.799624332
289,"fl30",1998.13500000007,266218.286095523,62239.3087844994,610287.608277964
289,"fl40",1356.48000000015,180728.41961273,-23250.5576982938,-227983.368162893
289,"rl20",1809.62999999993,241103.127199617,37124.1498885928,364020.891094866
289,"rl30",1536.38999999995,204698.43758018,719.460269156227,7054.66843204606
289,"rl40",1213.37999999998,161662.722479998,-42316.2548310268,-414932.081613025
289,"baseline",1530.98999999997,203978.977311024,0,0
290,"fl10",3742.11,498573.975522617,-229615.744902067,-2251497.4300959
290,"fl20",6878.43000000005,916436.4998501,188246.779425417,1845853.99525162
290,"fl30",3408.39000000001,454111.330888598,-274078.389536084,-2687475.93919794
290,"fl40",3791.8799999999,505205.001003352,-222984.719421332,-2186476.90271377
290,"rl20",4011.12000000007,534415.087931224,-193774.632493459,-1900057.36437142
290,"rl30",4764.05999999993,634731.831460925,-93457.8889637583,-916401.429326355
290,"rl40",5030.82000000004,670273.168757389,-57916.551667295,-567900.808781853
290,"baseline",5465.52000000008,728189.720424682,0,0
291,"fl10",1898.45999999994,252938.248627282,71802.1348620495,704055.909520726
291,"fl20",1619.82,215814.098738692,34677.9849734592,340035.018425886
291,"fl30",2083.13999999996,277543.789832518,96407.6760672857,945325.569897616
291,"fl40",1500.6600000001,199938.008799266,18801.8950340333,184362.001691627
291,"rl20",2127.06000000004,283395.400021688,102259.286256455,1002703.53981191
291,"rl30",2088.00000000011,278191.304074781,97055.1903095486,951674.771486677
291,"rl40",1676.34000000006,223344.449555896,42208.3357906636,413873.881348319
291,"baseline",1359.53999999999,181136.113765232,0,0
292,"fl10",1354.05000000002,180404.662491592,-70722.9444583259,-693473.906872762
292,"fl20",2013.03000000008,268202.797337955,17075.1903880374,167430.79745451
292,"fl30",4684.1400000003,624083.819477424,372956.212527505,3657022.53737924
292,"fl40",1844.19000000014,245707.672922262,-5419.93402765558,-53145.1688548646
292,"rl20",2501.01000000014,333218.023660953,82090.4167110361,804937.6680995
292,"rl30",2513.25000000019,334848.800271053,83721.1933211361,820928.249878929
292,"rl40",2178.54000000013,290254.254587681,39126.6476377635,383656.384897584
292,"baseline",1884.87000000008,251127.606949917,0,0
293,"fl10",1613.06999999999,214914.773402242,-36572.5636822442,-358612.311963676
293,"fl20",1464.30000000002,195093.642986919,-56393.6940975673,-552968.427267222
293,"fl30",1908.54000000014,254281.241129738,2793.90404525233,27395.6290780631
293,"fl40",1231.92000000007,164132.869404122,-87354.4676803645,-856554.325460657
293,"rl20",1840.76999999999,245252.014751774,-6235.32233271162,-61140.4597446375
293,"rl30",1427.13000000001,190141.358134207,-61345.9789502791,-601528.06164133
293,"rl40",1734.12000000004,231042.674435893,-20444.6626485928,-200470.161277995
293,"baseline",1887.57,251487.337084486,0,0
294,"fl10",535.680000000049,71370.4587005673,-69799.6371128826,-684420.415718048
294,"fl20",806.670000000106,107475.373207864,-33694.7226055854,-330393.638235157
294,"fl30",1312.11000000013,174816.854401139,33646.7585876888,329923.327006818
294,"fl40",818.100000000063,108998.230777579,-32171.8650358713,-315461.256720661
294,"rl20",735.570000000133,98002.479663943,-43167.6161495069,-423280.105924071
294,"rl30",742.590000000067,98937.7780138408,-42232.3177996093,-414109.036962464
294,"rl40",679.230000000075,90496.1108557109,-50673.9849577389,-496883.813232099
294,"baseline",1059.56999999994,141170.09581345,0,0
295,"fl10",3380.31000000022,450370.137489,-242554.038742463,-2378363.88406622
295,"fl20",5664.5100000006,754701.831343258,61777.6551117928,605760.862700756
295,"fl30",4269.60000000033,568853.252814997,-124070.923416467,-1216577.57111101
295,"fl40",5870.25000000037,782113.267598181,89189.0913667156,874543.729962401
295,"rl20",3042.31500000023,405337.9201419,-287586.256089565,-2819927.33901032
295,"rl30",2930.58000000017,390451.088072545,-302473.088158919,-2965900.18665069
295,"rl40",4609.39500000032,614125.290251819,-78798.8859796464,-772662.560022889
295,"baseline",5200.83000000047,692924.176231464,0,0
296,"fl10",784.890000000046,104573.550122249,-58096.4167345826,-569664.47588985
296,"fl20",1831.41000000011,244004.950285248,81334.9834284165,797530.266245798
296,"fl30",755.820000000044,100700.455673277,-61969.5111835548,-607642.107615841
296,"fl40",1126.80000000007,150127.376164495,-12542.5906923364,-122986.386332456
296,"rl20",755.820000000044,100700.455673277,-61969.5111835548,-607642.107615841
296,"rl30",599.130000000036,79824.1168631823,-82845.8499936495,-812345.069953142
296,"rl40",889.920000000054,118567.05235739,-44102.9144994414,-432451.174886038
296,"baseline",1220.94000000007,162669.966856832,0,0
297,"fl10",1927.35000000003,256787.361067294,25169.1184160667,246795.817315242
297,"fl20",2715.21000000013,361756.614337589,130138.37168636,1276071.94155469
297,"fl30",2430.09000000002,323769.112125984,92150.869474757,903585.448341138
297,"fl40",3056.57999999985,407238.494352878,175620.25170165,1722044.56426847
297,"rl20",1799.19000000005,239712.170679259,8093.92802803206,79365.0198607582
297,"rl30",1749.69000000002,233117.118211965,1498.87556073831,14697.2259000584
297,"rl40",1082.52000000002,144227.801957386,-87390.4406938411,-856907.058882444
297,"baseline",1738.44000000009,231618.242651227,0,0
298,"fl10",1270.89000000024,169324.974346574,-82006.4796796408,-804114.623449157
298,"fl20",2140.3800000004,285170.068685661,33838.6146594458,331804.571921854
298,"fl30",1471.68000000028,196076.905354804,-55254.5486714112,-541798.535583225
298,"fl40",2069.5500000004,275733.148155193,24401.6941289786,239270.837654509
298,"rl20",1650.60000000031,219915.022272939,-31416.4317532763,-308053.854867199
298,"rl30",1209.78000000023,161183.082300591,-90148.3717256234,-883949.954538786
298,"rl40",1655.64000000032,220586.518524155,-30744.9355020601,-301469.497663918
298,"baseline",1886.40000000035,251331.454026215,0,0
299,"fl10",1084.05000000004,144431.64903365,-25924.5516986916,-254203.219168996
299,"fl20",974.430000000037,129826.605569725,-40529.5951626171,-397412.988340063
299,"fl30",956.610000000032,127452.3866815,-42903.8140508421,-420693.394165907
299,"fl40",1452.55500000018,193528.816901519,23172.6161691775,227219.112416503
299,"rl20",1060.83000000004,141337.969876267,-29018.2308560748,-284538.293426906
299,"rl30",1263.33000000004,168317.729969725,-2038.47076261682,-19988.2272242042
299,"rl40",941.400000000076,125425.906923375,-44930.2938089673,-440564.043582853
299,"baseline",1278.63000000004,170356.200732342,0,0
300,"fl10",7408.52999999976,987063.516272492,133519.834951386,1309228.88318522
300,"fl20",5687.36999999982,757747.546482592,-95796.1348385125,-939329.101730471
300,"fl30",5741.90999999982,765014.095201096,-88529.5861200081,-868076.950566545
300,"fl40",12912.7500000001,1720409.36862618,866865.687305075,8500052.41599671
300,"rl20",8478.26999999973,1129588.59559286,276044.914271756,2706758.69957865
300,"rl30",5425.64999999982,722877.705437358,-130665.975883746,-1281245.36507156
